utc_time,gps_time,x_ecef_m,y_ecef_m,z_ecef_m,lat_deg,lon_deg,height_m,vx_mps,vy_mps,vz_mps,speed_mps,clock_bias_m,num_sats,rms_residual_m
2026-03-22T07:07:28.431996,2026-03-22T07:07:46.431996,4430140.2965,3101513.6358,3370485.2149,32.106251543,34.995625950,127.7134,-19.0858,17.7030,7.0936,26.9812,1786075.1828,6,4.9671
2026-03-22T07:07:29.431996,2026-03-22T07:07:47.431996,4430117.3714,3101534.5990,3370483.8453,32.106273469,34.995947194,121.2615,-42.1655,13.2465,-7.8202,44.8838,1786067.7235,6,5.4654
2026-03-22T07:07:30.431996,2026-03-22T07:07:48.431996,4430055.9655,3101540.1287,3370469.5745,32.106390358,34.996368313,73.7532,-41.8281,9.1582,-1.9525,42.8635,1786025.9973,4,0.0000
2026-03-22T07:07:31.431996,2026-03-22T07:07:49.431996,4430033.7152,3101552.9155,3370479.9402,32.106521752,34.996614495,70.0348,-17.8032,19.6034,7.0385,27.4005,1786017.9106,4,0.0000
2026-03-22T07:07:32.431996,2026-03-22T07:07:50.431996,4430020.3591,3101579.3355,3370483.6516,32.106529917,34.996924958,75.5749,-11.9701,24.3941,4.6904,27.5745,1786021.3370,4,0.0000
2026-03-22T07:07:33.431996,2026-03-22T07:07:51.431996,4430009.7750,3101601.7037,3370489.3209,32.106553291,34.997183410,82.1108,0.4520,26.0345,9.3970,27.6822,1786022.6149,4,0.0000
2026-03-22T07:07:34.431996,2026-03-22T07:07:52.431996,4430021.2631,3101631.4044,3370502.4456,32.106526795,34.997371378,111.4873,-2.8244,23.9289,9.0962,25.7548,1786044.9525,5,3.5294
2026-03-22T07:07:35.431996,2026-03-22T07:07:53.431996,4430004.1263,3101649.5614,3370507.5134,32.106582877,34.997633097,111.1107,-14.0242,21.6184,4.3288,26.1299,1786039.5219,5,3.9017
2026-03-22T07:07:36.431996,2026-03-22T07:07:54.431996,4429993.2147,3101674.6412,3370511.1031,32.106584196,34.997917071,117.6317,-8.0820,24.9067,7.1956,27.1559,1786044.9958,5,4.7854
2026-03-22T07:07:37.431996,2026-03-22T07:07:55.431996,4429987.9623,3101699.3749,3370521.9046,32.106619335,34.998163652,131.7444,-12.7798,21.9896,5.0778,25.9355,1786053.4831,5,5.2466
2026-03-22T07:07:38.431996,2026-03-22T07:07:56.431996,4429967.6551,3101718.6205,3370521.2588,32.106641226,34.998454084,126.6604,-20.2553,19.8725,1.0015,28.3935,1786045.5734,5,5.8968
2026-03-22T07:07:39.431996,2026-03-22T07:07:57.431996,4429947.4518,3101739.1198,3370523.9077,32.106684430,34.998754767,124.0089,-8.4430,23.3853,6.9401,25.8132,1786041.3903,5,4.4326
2026-03-22T07:07:40.431996,2026-03-22T07:07:58.431996,4429950.7692,3101765.3910,3370535.1389,32.106684976,34.998962614,145.0437,-18.1847,18.6381,2.9515,26.2064,1786056.8584,5,5.6012
2026-03-22T07:07:41.431996,2026-03-22T07:07:59.431996,4429911.0824,3101776.3961,3370529.8107,32.106769841,34.999299295,120.0207,-27.2724,17.8959,1.1671,32.6406,1786035.2498,5,4.4558
2026-03-22T07:07:42.431996,2026-03-22T07:08:00.431996,4429896.2243,3101801.1827,3370537.4731,32.106818566,34.999604706,125.8262,-8.6740,24.1621,5.7547,26.3089,1786038.1430,5,3.5388
2026-03-22T07:07:43.431996,2026-03-22T07:08:01.431996,4429893.7343,3101824.7202,3370541.3200,32.106793020,34.999824115,137.5787,-10.0056,22.0124,4.0580,24.5179,1786048.1427,5,6.3582
2026-03-22T07:07:44.431996,2026-03-22T07:08:02.431996,4429876.2132,3101845.2076,3370545.5891,32.106838098,35.000108396,137.6442,-21.0989,18.9502,2.4229,28.4630,1786044.5874,5,5.4977
2026-03-22T07:07:45.431996,2026-03-22T07:08:03.431996,4429851.5366,3101862.6206,3370546.1659,32.106891518,35.000409479,129.2887,-41.9079,13.4776,-10.5522,45.2689,1786039.6461,5,4.1256
2026-03-22T07:07:46.431997,2026-03-22T07:08:04.431997,4429792.3973,3101872.1628,3370524.4848,32.106931861,35.000851689,81.3667,3.5161,27.2286,10.1519,29.2715,1786000.0970,4,0.0000
2026-03-22T07:07:47.431997,2026-03-22T07:08:05.431997,4429858.5687,3101917.0777,3370566.4697,32.106869289,35.000839363,171.4181,13.4407,28.7423,17.7381,36.3513,1786071.3170,5,8.6105
2026-03-22T07:07:48.431997,2026-03-22T07:08:06.431997,4429819.2786,3101929.6474,3370559.9611,32.106939274,35.001187221,146.8040,-34.6012,13.6734,-3.7865,37.3971,1786050.8514,5,6.1894
2026-03-22T07:07:49.431997,2026-03-22T07:08:07.431997,4429789.3663,3101944.4245,3370558.8967,32.107007958,35.001497248,132.6632,-14.2549,20.4899,3.3242,25.1811,1786037.2335,5,4.4412
2026-03-22T07:07:50.431997,2026-03-22T07:08:08.431997,4429790.7687,3101970.6271,3370566.6095,32.106989328,35.001716129,150.4667,-37.3612,13.8841,-6.1584,40.3306,1786052.3735,5,5.9028
2026-03-22T07:07:51.431997,2026-03-22T07:08:09.431997,4429714.6438,3101972.1926,3370546.5800,32.107130902,35.002192348,87.7623,-44.9581,11.1301,-9.8969,47.3610,1786001.1694,4,0.0000
2026-03-22T07:07:52.431997,2026-03-22T07:08:10.431997,4429700.8524,3101992.8874,3370546.8156,32.107129952,35.002455766,88.3735,-18.3341,19.3293,1.5250,26.6850,1786001.2016,4,0.0000
2026-03-22T07:07:53.431997,2026-03-22T07:08:11.431997,4429677.9756,3102010.8512,3370549.6300,32.107191878,35.002750699,82.7248,7.4915,28.6696,13.4266,32.5322,1785996.3361,4,0.0000
2026-03-22T07:07:54.431997,2026-03-22T07:08:12.431997,4429715.8354,3102050.2265,3370573.6689,32.107118604,35.002862331,140.9022,-5.2465,21.4670,11.4984,24.9112,1786042.4248,5,5.0127
2026-03-22T07:07:55.431997,2026-03-22T07:08:13.431997,4429667.4826,3102053.7852,3370572.6268,32.107290697,35.003187076,108.5282,-26.5499,19.7850,-2.1371,33.1800,1786011.8801,4,0.0000
2026-03-22T07:07:56.431997,2026-03-22T07:08:14.431997,4429662.7355,3102089.7965,3370569.3948,32.107185636,35.003528451,121.0143,-25.0557,17.8542,-2.8649,30.8993,1786024.6746,5,4.9010
2026-03-22T07:07:57.431997,2026-03-22T07:08:15.431997,4429617.3712,3102089.4935,3370566.8969,32.107345493,35.003801527,88.0640,-21.0084,14.9080,1.3478,25.7957,1785994.9031,4,0.0000
2026-03-22T07:07:58.431997,2026-03-22T07:08:16.431997,4429620.7188,3102119.6125,3370572.0903,32.107289209,35.004042568,107.7818,1.3661,29.5354,8.4020,30.7376,1786011.4272,5,3.2196
2026-03-22T07:07:59.431997,2026-03-22T07:08:17.431997,4429620.1033,3102148.5643,3370583.7010,32.107300713,35.004297565,127.5936,-18.1859,16.8616,3.4650,25.0409,1786024.6881,5,2.6384
2026-03-22T07:08:00.431997,2026-03-22T07:08:18.431997,4429584.3470,3102153.3357,3370579.0204,32.107392222,35.004556288,102.6155,-12.5263,23.8801,-0.3937,26.9689,1786004.1267,4,0.0000
2026-03-22T07:08:01.431997,2026-03-22T07:08:19.431997,4429595.0508,3102196.3244,3370582.9136,32.107261739,35.004864306,132.9998,-17.5481,21.9217,3.3030,28.2738,1786029.7175,5,7.0272
2026-03-22T07:08:02.431997,2026-03-22T07:08:20.431997,4429549.2509,3102197.1790,3370585.6265,32.107459923,35.005150084,103.0800,-22.0044,15.6161,-0.1298,26.9828,1785999.8122,4,0.0000
2026-03-22T07:08:03.431997,2026-03-22T07:08:21.431997,4429551.0419,3102227.5565,3370582.6539,32.107346661,35.005402824,117.5036,1.3438,30.8094,3.7733,31.0686,1786012.7028,5,7.0667
2026-03-22T07:08:04.431997,2026-03-22T07:08:22.431997,4429551.9384,3102258.7978,3370593.1732,32.107337593,35.005668495,138.8973,-18.8052,13.1021,5.3169,23.5281,1786029.9234,5,8.2444
2026-03-22T07:08:05.431997,2026-03-22T07:08:23.431997,4429513.4314,3102253.7608,3370593.2876,32.107503495,35.005858824,109.7938,-32.1445,5.9212,-0.5289,32.6896,1786002.0830,4,0.0000
2026-03-22T07:08:06.431997,2026-03-22T07:08:24.431997,4429487.6495,3102270.6402,3370592.1154,32.107549348,35.006162009,99.4849,-9.0113,26.5202,-0.7968,28.0207,1785990.8525,4,0.0000
2026-03-22T07:08:07.431997,2026-03-22T07:08:25.431997,4429495.4089,3102306.8013,3370591.6941,32.107416237,35.006428662,122.2162,-10.2777,20.9158,4.1458,23.6704,1786011.5575,5,6.8028
2026-03-22T07:08:08.431997,2026-03-22T07:08:26.431997,4429467.0941,3102312.4717,3370600.4069,32.107578362,35.006649969,109.9575,-18.2788,15.0824,4.7577,24.1708,1785998.2744,5,0.4722
2026-03-22T07:08:09.431997,2026-03-22T07:08:27.431997,4429458.8513,3102336.9661,3370601.2095,32.107549502,35.006912636,116.5678,-19.0081,16.7048,1.0556,25.3273,1786002.9279,5,3.5294
2026-03-22T07:08:10.431997,2026-03-22T07:08:28.431997,4429429.0780,3102345.8814,3370602.5181,32.107651872,35.007170969,100.9387,-18.7813,15.0051,4.5093,24.4586,1785988.4522,5,0.2789
2026-03-22T07:08:11.431997,2026-03-22T07:08:29.431997,4429421.2887,3102366.9762,3370610.2281,32.107683341,35.007401378,109.8832,-10.3167,19.9390,5.8739,23.2057,1785993.8529,4,0.0000
2026-03-22T07:08:12.431997,2026-03-22T07:08:30.431997,4429408.4445,3102385.7594,3370614.2660,32.107712961,35.007642450,112.2456,-13.6514,19.2046,4.1071,23.9175,1785993.9018,4,0.0000
2026-03-22T07:08:13.431997,2026-03-22T07:08:31.431997,4429393.9859,3102405.3855,3370618.4422,32.107747659,35.007900650,113.9711,-20.4339,18.3208,-0.7823,27.4556,1785995.4008,4,0.0000
2026-03-22T07:08:14.431996,2026-03-22T07:08:32.431996,4429367.5768,3102422.4010,3370612.7013,32.107760698,35.008208833,100.8658,-19.2834,17.9826,0.8192,26.3798,1785983.5398,4,0.0000
2026-03-22T07:08:15.431996,2026-03-22T07:08:33.431996,4429355.4192,3102441.3506,3370620.0807,32.107812688,35.008447176,105.5618,-12.8719,19.6772,3.7735,23.8142,1785985.8160,4,0.0000
2026-03-22T07:08:16.431996,2026-03-22T07:08:34.431996,4429341.8330,3102461.7554,3370620.2483,32.107811196,35.008706831,106.1406,-14.9726,19.3597,1.3616,24.5119,1785985.7502,4,0.0000
2026-03-22T07:08:17.431996,2026-03-22T07:08:35.431996,4429325.4740,3102480.0700,3370622.8040,32.107844579,35.008965202,105.0494,-16.6572,17.5974,3.8704,24.5379,1785983.9532,4,0.0000
2026-03-22T07:08:18.431996,2026-03-22T07:08:36.431996,4429308.5186,3102496.9502,3370627.9891,32.107904333,35.009214749,104.2450,-7.9352,22.3739,9.0117,25.3923,1785979.8942,4,0.0000
2026-03-22T07:08:19.431996,2026-03-22T07:08:37.431996,4429309.6037,3102524.8178,3370640.8274,32.107921508,35.009449988,125.3642,-12.6774,21.7398,3.1192,25.3587,1785994.5371,4,0.0000
2026-03-22T07:08:20.431996,2026-03-22T07:08:38.431996,4429283.1639,3102540.4298,3370634.2274,32.107931961,35.009746181,111.0996,-23.1062,15.6728,-1.5078,27.9608,1785983.4018,4,0.0000
2026-03-22T07:08:21.431996,2026-03-22T07:08:39.431996,4429263.3912,3102556.1635,3370637.8119,32.107993699,35.010002905,106.9330,-9.3972,22.1519,7.3430,25.1582,1785979.0717,4,0.0000
2026-03-22T07:08:22.431996,2026-03-22T07:08:40.431996,4429264.3695,3102584.7336,3370648.9133,32.107996092,35.010244887,127.3965,-11.9973,21.7888,6.0636,25.6018,1785990.7242,4,0.0000
2026-03-22T07:08:23.431996,2026-03-22T07:08:41.431996,4429239.3966,3102599.7410,3370649.9390,32.108060696,35.010526919,117.9094,-23.7621,16.6371,0.9309,29.0223,1785982.6743,4,0.0000
2026-03-22T07:08:24.431996,2026-03-22T07:08:42.431996,4429216.8453,3102618.0077,3370650.7752,32.108105383,35.010822517,111.5856,-12.8438,20.5915,4.0747,24.6084,1785974.4736,4,0.0000
2026-03-22T07:08:25.431996,2026-03-22T07:08:43.431996,4429213.7091,3102640.9239,3370658.0884,32.108110538,35.011040443,124.4336,-10.3986,22.2223,2.8130,24.6956,1785984.6108,4,0.0000
2026-03-22T07:08:26.431996,2026-03-22T07:08:44.431996,4429196.0481,3102662.4523,3370656.4013,32.108107781,35.011334617,121.7467,-29.7660,15.6664,-3.2016,33.7891,1785979.9791,4,0.0000
2026-03-22T07:08:27.431996,2026-03-22T07:08:45.431996,4429154.1770,3102672.2567,3370651.6851,32.108209171,35.011674224,94.9562,-18.6678,17.8157,4.7905,26.2456,1785957.6086,4,0.0000
2026-03-22T07:08:28.431996,2026-03-22T07:08:46.431996,4429158.7125,3102698.0836,3370665.9822,32.108229549,35.011870772,118.2535,-7.3027,22.5003,5.4503,24.2755,1785973.1254,4,0.0000
2026-03-22T07:08:29.431996,2026-03-22T07:08:47.431996,4429139.5715,3102717.2573,3370662.5857,32.108226018,35.012153511,112.4872,-17.9471,20.0976,2.4167,27.0527,1785967.4499,4,0.0000
2026-03-22T07:08:31.431996,2026-03-22T07:08:49.431996,4429104.8713,3102758.3764,3370673.2324,32.108330486,35.012721270,114.0565,6441.4000,592.6929,3342.6985,7281.2466,1785962.9310,4,0.0000
2026-03-22T07:08:33.431996,2026-03-22T07:08:51.431996,4454905.1716,3105088.0290,3384033.3798,32.102640264,34.876662449,26259.4448,-211.8769,-122.7099,-30.3847,246.7241,1808700.1570,4,0.0000
2026-03-22T07:08:39.431996,2026-03-22T07:08:57.431996,4427409.8560,3101776.6970,3370430.1546,32.115829776,35.014507283,-1668.1008,-2018.8005,-153.8533,-1036.4324,2274.5150,1784786.2308,4,0.0000
2026-03-22T07:08:41.431996,2026-03-22T07:08:59.431996,4438754.7677,3103857.2023,3375741.9209,32.106136823,34.963672093,10038.5087,521.1011,412.6700,80.0708,669.5179,1794577.6939,4,0.0000
2026-03-22T07:08:42.431996,2026-03-22T07:09:00.431996,4428973.1593,3103014.7070,3370670.3670,32.108120687,35.015746265,145.7410,-4879.0700,-405.1366,-2525.4727,5508.8540,1785969.9144,5,6.4024
2026-03-22T07:08:43.431996,2026-03-22T07:09:01.431996,4428996.6277,3103046.9291,3370690.9754,32.108097358,35.015883189,188.6365,1.5119,27.5529,6.5355,28.3578,1785996.8716,5,1.9335
2026-03-22T07:08:44.431996,2026-03-22T07:09:02.431996,4428976.1830,3103069.8129,3370683.4381,32.108057102,35.016206047,181.5698,-30.5428,15.4082,-12.6150,36.4611,1785991.0856,5,0.4252
2026-03-22T07:08:45.431996,2026-03-22T07:09:03.431996,4428935.5421,3103077.7455,3370665.7454,32.108059675,35.016521955,147.8280,-19.1995,18.7510,-5.9310,27.4845,1785968.3132,5,3.9582
2026-03-22T07:08:46.431997,2026-03-22T07:09:04.431997,4428937.7839,3103107.3149,3370671.5760,32.108014086,35.016764903,166.8544,-10.4802,24.8822,-1.8915,27.0654,1785981.4653,5,2.6593
2026-03-22T07:08:47.431997,2026-03-22T07:09:05.431997,4428914.5817,3103127.5099,3370661.9624,32.107976187,35.017081196,155.4646,-10.2576,25.7265,-6.3095,28.4057,1785972.0873,5,4.3605
2026-03-22T07:08:48.431997,2026-03-22T07:09:06.431997,4428917.2688,3103158.7679,3370658.9571,32.107856711,35.017336087,170.9244,-17.7448,22.0908,-8.1683,29.4890,1785981.4507,5,3.1260
2026-03-22T07:08:49.431997,2026-03-22T07:09:07.431997,4428879.0920,3103171.6914,3370645.6258,32.107869196,35.017680326,143.6365,-15.2778,19.0747,-5.5345,25.0576,1785960.8686,5,4.4412
2026-03-22T07:08:50.431997,2026-03-22T07:09:08.431997,4428886.7132,3103196.9173,3370647.8881,32.107787178,35.017852876,162.3873,-8.2328,24.2736,-0.0720,25.6319,1785974.9953,5,1.3163
2026-03-22T07:08:51.431997,2026-03-22T07:09:09.431997,4428862.6264,3103220.2387,3370645.4819,32.107799204,35.018201676,155.7348,-2.0056,28.9900,4.3295,29.3800,1785968.8056,5,1.1079
2026-03-22T07:08:52.431997,2026-03-22T07:09:10.431997,4428882.7020,3103254.8973,3370656.5470,32.107709595,35.018380350,192.3891,-9.1048,21.3200,-1.4453,23.2278,1785998.6595,5,0.2116
2026-03-22T07:08:53.431997,2026-03-22T07:09:11.431997,4428844.4168,3103262.8787,3370642.5912,32.107731324,35.018682369,162.2923,-17.1270,18.3593,-4.5679,25.5198,1785975.8882,5,3.2239
2026-03-22T07:08:54.431997,2026-03-22T07:09:12.431997,4428848.4480,3103291.6158,3370647.4112,32.107673276,35.018907208,181.6191,-12.7983,26.9807,-5.5617,30.3758,1785991.6886,5,3.4941
2026-03-22T07:08:55.431997,2026-03-22T07:09:13.431997,4428818.8202,3103316.8401,3370631.4677,32.107598411,35.019306207,164.8531,-17.7588,21.4508,-8.1043,29.0034,1785975.5282,5,2.3826
2026-03-22T07:08:56.431997,2026-03-22T07:09:14.431997,4428812.9303,3103334.5175,3370631.2026,32.107570884,35.019495400,169.2191,-6.8875,23.0061,-2.0667,24.1037,1785981.7880,5,0.7571
2026-03-22T07:08:57.431997,2026-03-22T07:09:15.431997,4428805.0452,3103362.8523,3370627.3343,32.107494351,35.019789194,175.4663,-2.1843,28.6236,2.1360,28.7861,1785987.2745,5,0.9751
2026-03-22T07:08:58.431997,2026-03-22T07:09:16.431997,4428808.5618,3103391.7646,3370635.4746,32.107463203,35.020018676,196.2864,-16.7182,23.4857,-2.7986,28.9639,1786001.2521,6,1.3644
2026-03-22T07:08:59.431997,2026-03-22T07:09:17.431997,4428771.6088,3103409.8237,3370621.7370,32.107453646,35.020400044,172.1291,-7.1372,22.7588,0.9162,23.8693,1785982.8264,5,0.9435
2026-03-22T07:09:00.431997,2026-03-22T07:09:18.431997,4428794.2875,3103437.2823,3370637.3070,32.107408031,35.020500403,209.4843,-15.4082,20.8731,-7.9699,27.1407,1786015.4373,5,3.1465
2026-03-22T07:09:01.431997,2026-03-22T07:09:19.431997,4428740.7924,3103451.5700,3370605.7973,32.107338023,35.020949626,162.5729,-29.4041,20.3288,-13.5199,38.2184,1785981.0650,5,2.1466
2026-03-22T07:09:02.431997,2026-03-22T07:09:20.431997,4428735.4792,3103477.9398,3370610.2673,32.107320490,35.021210731,174.0815,-0.8736,27.4638,5.9427,28.1130,1785988.6988,5,2.3024
2026-03-22T07:09:03.431997,2026-03-22T07:09:21.431997,4428739.0453,3103506.4976,3370617.6826,32.107284583,35.021436831,194.3787,-7.6042,23.8415,-0.0944,25.0249,1786006.0647,5,4.2651
2026-03-22T07:09:04.431997,2026-03-22T07:09:22.431997,4428720.2708,3103525.6227,3370610.0786,32.107247586,35.021716922,186.6106,-25.5860,15.5608,-13.8773,33.0055,1786001.4541,5,2.9675
2026-03-22T07:09:05.431997,2026-03-22T07:09:23.431997,4428687.8733,3103537.6192,3370589.9279,32.107187831,35.022017995,159.2585,-21.5740,18.3320,-9.3747,29.8226,1785983.4549,5,2.6565
2026-03-22T07:09:06.431997,2026-03-22T07:09:24.431997,4428677.1228,3103562.2868,3370591.3292,32.107172879,35.022297388,164.5373,-4.8966,28.4212,1.4849,28.8781,1785988.0010,6,3.5564
2026-03-22T07:09:07.431997,2026-03-22T07:09:25.431997,4428678.0800,3103594.4616,3370592.8977,32.107092600,35.022570729,181.6758,-6.7509,27.3277,-5.1620,28.6186,1785999.6965,5,4.4946
2026-03-22T07:09:08.431997,2026-03-22T07:09:26.431997,4428663.6209,3103616.9422,3370581.0052,32.106996674,35.022853695,176.2535,-6.9829,25.7837,-4.6429,27.1130,1785998.8218,6,3.7962
2026-03-22T07:09:09.431997,2026-03-22T07:09:27.431997,4428664.1142,3103646.0289,3370583.6118,32.106934640,35.023103062,192.1210,0.0325,27.3432,-1.0339,27.3627,1786011.7863,6,4.2728
2026-03-22T07:09:10.431997,2026-03-22T07:09:28.431997,4428663.6859,3103671.6285,3370578.9374,32.106830198,35.023327775,201.7843,-2.7800,23.2684,-5.7577,24.1309,1786022.7121,6,4.6311
2026-03-22T07:09:11.431997,2026-03-22T07:09:29.431997,4428658.5541,3103692.5657,3370572.0965,32.106740493,35.023540634,204.7669,-12.2731,21.1709,-11.1709,26.9003,1786028.2061,5,3.8984
2026-03-22T07:09:12.431997,2026-03-22T07:09:30.431997,4428639.1397,3103713.9704,3370556.5955,32.106639410,35.023844394,193.4667,-14.5054,24.1730,-12.4640,30.8235,1786023.3467,6,3.7922
2026-03-22T07:09:13.431997,2026-03-22T07:09:31.431997,4428629.5433,3103740.9117,3370547.1685,32.106530958,35.024136491,194.8968,-5.6252,29.4038,-9.9401,31.5441,1786023.8687,6,3.3366
2026-03-22T07:09:14.431996,2026-03-22T07:09:32.431996,4428627.8893,3103772.7780,3370536.7154,32.106369946,35.024423024,203.6855,-0.8908,27.4672,-9.7306,29.1534,1786031.4180,6,4.0448
2026-03-22T07:09:15.431996,2026-03-22T07:09:33.431996,4428627.7616,3103795.8459,3370527.7072,32.106238183,35.024623939,210.0237,-11.0269,20.9233,-13.9162,27.4415,1786040.3504,6,3.0038
2026-03-22T07:09:16.431996,2026-03-22T07:09:34.431996,4428605.8355,3103814.6246,3370508.8829,32.106128793,35.024920187,193.9388,-3.3955,23.7248,-8.6329,25.4739,1786030.7483,6,2.7872
2026-03-22T07:09:17.431996,2026-03-22T07:09:35.431996,4428620.9706,3103843.2955,3370510.4414,32.106002428,35.025076904,219.2044,2.4684,25.7418,-7.8131,27.0144,1786053.5514,6,3.2551
2026-03-22T07:09:18.431996,2026-03-22T07:09:36.431996,4428610.7724,3103866.1082,3370493.2566,32.105848434,35.025336837,214.0875,-21.2861,20.1257,-19.1430,34.9942,1786051.6548,6,3.0610
2026-03-22T07:09:19.431996,2026-03-22T07:09:37.431996,4428578.3984,3103883.5469,3370472.1554,32.105766340,35.025684990,188.8941,-18.3404,21.0422,-17.8483,33.1317,1786036.0890,6,3.6046
2026-03-22T07:09:20.431996,2026-03-22T07:09:38.431996,4428574.0915,3103908.1926,3370457.5601,32.105603959,35.025925002,190.1315,-0.9577,24.3464,-10.2453,26.4316,1786042.3170,6,3.4350
2026-03-22T07:09:21.431996,2026-03-22T07:09:39.431996,4428576.4830,3103932.2396,3370451.6649,32.105483392,35.026119088,200.3482,-0.8834,25.8604,-9.8494,27.6867,1786054.9599,6,2.7036
2026-03-22T07:09:22.431996,2026-03-22T07:09:40.431996,4428572.3247,3103959.9135,3370437.8613,32.105318146,35.026384466,203.5819,-3.0361,26.2730,-9.0512,27.9537,1786061.2959,6,4.3161
2026-03-22T07:09:23.431996,2026-03-22T07:09:41.431996,4428570.4108,3103984.7856,3370433.5626,32.105224402,35.026611888,212.0620,-10.0740,22.5703,-10.7903,26.9692,1786070.6786,6,3.3288
2026-03-22T07:09:24.431996,2026-03-22T07:09:42.431996,4428552.1768,3104005.0541,3370416.2807,32.105108199,35.026898610,200.0833,-13.7120,21.0017,-15.5341,29.5025,1786065.8871,6,3.6345
2026-03-22T07:09:25.431996,2026-03-22T07:09:43.431996,4428542.9868,3104026.7891,3370402.4944,32.104979167,35.027143059,196.9489,-1.9193,24.2377,-10.3451,26.4229,1786068.4484,6,3.7419
2026-03-22T07:09:26.431996,2026-03-22T07:09:44.431996,4428548.3382,3104053.5295,3370395.5906,32.104831870,35.027342507,209.9927,-4.6783,23.3577,-11.0217,26.2478,1786081.5773,6,3.8647
2026-03-22T07:09:27.431996,2026-03-22T07:09:45.431996,4428533.6301,3104073.5045,3370380.4511,32.104718998,35.027605241,201.4560,0.6277,24.7242,-7.1379,25.7416,1786080.3929,6,3.2986
2026-03-22T07:09:28.431996,2026-03-22T07:09:46.431996,4428549.5937,3104102.9779,3370381.3149,32.104581870,35.027763866,227.3183,-7.8126,25.6908,-11.9653,29.3977,1786104.5487,6,4.2227
2026-03-22T07:09:29.431996,2026-03-22T07:09:47.431996,4428518.0049,3104124.8861,3370356.5204,32.104456176,35.028146021,202.8811,-19.0373,22.2012,-19.0413,34.8982,1786088.2731,6,2.8685
2026-03-22T07:09:30.431996,2026-03-22T07:09:48.431996,4428511.5192,3104147.3804,3370343.2323,32.104318245,35.028380609,202.2570,-5.1151,25.4412,-12.4213,28.7699,1786092.2147,6,3.5789
2026-03-22T07:09:31.431996,2026-03-22T07:09:49.431996,4428507.7747,3104175.7685,3370331.6777,32.104166586,35.028649659,207.3214,-12.7150,23.9619,-14.6545,30.8318,1786098.6560,6,3.6621
2026-03-22T07:09:32.431996,2026-03-22T07:09:50.431996,4428486.0891,3104195.3043,3370313.9232,32.104062326,35.028951011,192.3422,-4.5562,24.7555,-9.9865,27.0799,1786091.9804,6,2.4444
2026-03-22T07:09:33.431996,2026-03-22T07:09:51.431996,4428498.6623,3104225.2794,3370311.7047,32.103913579,35.029134598,214.4589,7.1488,29.1802,-6.8724,30.8191,1786111.8166,6,3.0490
2026-03-22T07:09:34.431996,2026-03-22T07:09:52.431996,4428500.3866,3104253.6647,3370300.1785,32.103740680,35.029370363,223.3310,-4.5428,25.9731,-11.2417,28.6638,1786124.0562,6,3.6399
2026-03-22T07:09:35.431996,2026-03-22T07:09:53.431996,4428489.5766,3104277.2255,3370289.2213,32.103634590,35.029640496,221.4653,-7.3743,24.8677,-14.0554,29.5015,1786124.1497,6,4.5278
2026-03-22T07:09:36.431996,2026-03-22T07:09:54.431996,4428485.6379,3104303.4001,3370272.0677,32.103447009,35.029891518,222.3439,-5.4533,26.4455,-13.0298,29.9813,1786130.5112,6,4.9614
2026-03-22T07:09:37.431996,2026-03-22T07:09:55.431996,4428478.6700,3104330.1166,3370263.1616,32.103332827,35.030165661,225.7680,-14.2888,23.0075,-14.0950,30.5317,1786135.2487,6,4.0144
2026-03-22T07:09:38.431996,2026-03-22T07:09:56.431996,4428457.0602,3104349.4152,3370243.8777,32.103217234,35.030464493,209.9140,-12.3762,23.7587,-14.4139,30.4205,1786127.4003,6,3.1917
2026-03-22T07:09:39.431996,2026-03-22T07:09:57.431996,4428453.9175,3104377.6341,3370234.3339,32.103079035,35.030728406,216.3833,-9.2789,25.2488,-14.7099,30.6591,1786133.7558,6,3.3310
2026-03-22T07:09:40.431996,2026-03-22T07:09:58.431996,4428438.5024,3104399.9129,3370214.4579,32.102926409,35.031015420,205.9608,-7.2272,23.9322,-12.8781,28.1217,1786132.3179,6,3.2825
2026-03-22T07:09:41.431996,2026-03-22T07:09:59.431996,4428439.4631,3104425.4984,3370208.5776,32.102807336,35.031231533,215.9432,-9.7010,22.7731,-12.8947,27.9105,1786141.9642,6,2.4204
2026-03-22T07:09:42.431996,2026-03-22T07:10:00.431996,4428419.1004,3104445.4591,3370188.6685,32.102680249,35.031528524,200.9444,-2.6939,25.8272,-10.9033,28.1635,1786136.1019,6,2.9075
2026-03-22T07:09:43.431996,2026-03-22T07:10:01.431996,4428434.0753,3104477.1529,3370186.7711,32.102519803,35.031712398,225.7345,3.8856,29.2210,-4.7991,29.8663,1786159.2118,6,3.7522
2026-03-22T07:09:44.431996,2026-03-22T07:10:02.431996,4428426.8716,3104503.9011,3370179.0703,32.102415662,35.031988244,229.6519,-10.3147,23.1331,-12.5176,28.2528,1786165.5182,6,4.0089
2026-03-22T07:09:45.431996,2026-03-22T07:10:03.431996,4428413.4459,3104523.4190,3370161.7359,32.102282237,35.032239207,220.6183,-12.9421,21.3365,-15.4742,29.3631,1786167.0362,6,2.8083
2026-03-22T07:09:46.431997,2026-03-22T07:10:04.431997,4428400.9874,3104546.5740,3370148.1219,32.102163429,35.032515838,216.0013,-2.4998,24.2780,-9.4666,26.1779,1786167.1387,6,3.7979
